,Name,Size_Org,Size_ReS,Size_AE,Size_PCA,SSIM_PCA,SSIM_AE,PSNR_PCA,PSNR_AE
502,6852.jpg,5162,105,57,70,0.8710094090322121,0.832377977790067,28.773122550015078,28.449623448465896
503,8070.jpg,5303,156,77,83,0.8983162616080312,0.8192413900497147,29.7000232881666,28.554806261451716
504,7211.jpg,5022,130,52,66,0.9002045557609597,0.7943334697727907,32.962732059194614,27.965875275781503
505,6492.jpg,4872,132,62,70,0.9231160912923247,0.8496311814977159,33.39131430656085,28.70548025281216
506,7776.jpg,5249,91,56,85,0.6993278599770036,0.7435767180328611,27.437257493197492,27.32419072368009
507,9062.jpg,5131,141,65,73,0.9034342554885388,0.8295729907061427,33.3974441670489,30.16282826054299
508,8539.jpg,5031,160,76,84,0.8942859402699599,0.80048099234267,32.40801186923767,30.55745092362109
509,8785.jpg,4832,110,51,56,0.9111230396814962,0.8469374910179354,34.525116327512634,27.777726402719466
510,6340.jpg,5228,113,53,58,0.912051669304026,0.856199753599828,34.90696216133369,30.83456338896767
511,7693.jpg,5819,91,38,45,0.9174575638255665,0.8452166545295428,35.81790108935755,31.211994826989333
512,7767.jpg,5810,65,27,29,0.9281630684392581,0.9071862168832995,36.61776044733459,32.85653841149723
513,6350.jpg,5017,117,58,60,0.9054609795282097,0.8464982418479277,34.48967560141805,28.89247294270437
514,8526.jpg,5133,167,78,89,0.8959676227382066,0.7957766228251691,32.00735379202502,29.89444260570817
515,6900.jpg,4866,149,66,80,0.917149647353696,0.8289956704015391,32.769145050253584,29.148754907247934
516,10821.jpg,7911,126,58,64,0.9032858376434095,0.8438884268111806,34.078758520797706,30.53352046764539
517,6501.jpg,5106,161,79,83,0.8746425391506716,0.7609328404091875,31.641996841582237,28.22042863303936
518,10300.jpg,5211,112,51,57,0.9225499174035345,0.8674949345109142,35.235604721700675,31.010589536026977
519,10172.jpg,4958,163,71,87,0.9081675053702588,0.7889466191856828,32.21613894596842,29.22104045116403
520,6772.jpg,5239,132,60,70,0.931555932536542,0.8593204689336597,33.29263049691919,28.305533922470545
521,7947.jpg,5397,141,73,77,0.8917724399475985,0.7944937302486068,28.73898935984471,27.678079218946397
522,9015.jpg,5037,144,66,74,0.8885330943078338,0.7938243277053919,32.67672708547067,28.93710715859981
523,9085.jpg,5159,114,54,60,0.932967718757064,0.8753809070985045,34.87741655124793,28.32550590927063
524,6652.jpg,5144,160,73,84,0.8894178700069386,0.7835220951518839,32.2100881655545,29.33947864764339
525,9890.jpg,5092,187,91,102,0.9093620475657065,0.809170860812957,31.225898483595493,29.61558248861173
526,7125.jpg,5159,160,77,87,0.9168636138114427,0.8381428974807096,32.467807097665734,29.80678703080015
527,9879.jpg,5078,198,93,108,0.9114309327489492,0.7976808897549891,31.036330065089373,29.4065669647443
528,7678.jpg,5420,92,40,48,0.932380470782588,0.8460534191119755,36.41732139565803,28.351728676560178
529,8042.jpg,5257,166,93,136,0.8110304859515691,0.7554848132292967,27.486955519837828,27.338273916836204
530,8502.jpg,5113,169,80,91,0.9033964739906178,0.8113162768113187,31.87245935980734,29.820452163955814
531,7861.jpg,5354,124,56,61,0.8896485358501428,0.8253752409723087,33.996747712293704,31.057585011674036
532,8043.jpg,5108,170,89,113,0.8482777888759836,0.7751644773765836,27.753961559006516,27.605610891366847
533,6531.jpg,5490,128,55,64,0.8872573363207402,0.8090436277933791,33.695776274245205,30.289503665588796
534,8093.jpg,5075,167,80,88,0.8904774620774034,0.7888050788757978,29.999748806262865,28.369107014353943
535,8222.jpg,5353,118,81,107,0.6884407045154,0.6258787000547152,27.414443826403108,27.47632614815725
536,7760.jpg,5936,54,26,40,0.9103002161467177,0.907310509549419,27.83598427372352,28.011354973793576
537,8493.jpg,4853,145,70,77,0.9122710144006722,0.8421273996291284,32.7799991401732,29.845597315594617
538,10184.jpg,5340,127,56,66,0.9187012140836751,0.8551441274431513,34.13235998143134,30.520698448374176
539,7189.jpg,5348,117,81,107,0.6884907754768613,0.627293259023442,27.389189053728607,27.35982599721348
540,8497.jpg,4995,162,76,85,0.9010787196187697,0.8110875120724075,31.885588180334263,29.479882316693065
541,6966.jpg,5138,170,75,91,0.8934572862571462,0.7675943886332538,31.76834727702318,29.204582562473654
542,8152.jpg,5240,164,78,85,0.8932893424841737,0.8061248694003929,31.97081528162058,30.140846884169413
543,7681.jpg,5396,88,39,46,0.940321920928472,0.8689442532816408,36.98911840433287,31.084158344029362
544,6341.jpg,5234,115,55,59,0.9141627332603913,0.8566662300879312,34.71740017282086,29.697685689977824
545,6444.jpg,5470,92,42,48,0.9394155119921757,0.8890735723614461,35.831654422540204,28.438030529197373
546,6526.jpg,5207,137,62,69,0.8860229671084974,0.8074414940527687,33.10357594186428,30.6543536144408
547,8987.jpg,4983,122,59,64,0.9177032136184472,0.8584704713804788,34.176785623676906,31.311270725803286
548,6414.jpg,5377,113,51,58,0.9189177541078993,0.8610871976226099,34.57784107224916,28.190133972998698
549,7108.jpg,4990,142,68,74,0.8970336903536064,0.822515434613139,33.12314242765368,29.917472297126594
550,8432.jpg,4986,163,76,85,0.8854085391192718,0.7854261902663007,32.09598680891565,29.437732453542456
551,6287.jpg,5059,166,77,90,0.9049283801576855,0.805468019027994,32.020219724603095,29.17618377088669
552,8272.jpg,5141,103,76,97,0.6627880826415364,0.5978766034882266,27.44758202101423,27.605274863581613
553,9029.jpg,5000,133,67,70,0.8892665938063046,0.7979634898920036,28.432416210543863,27.56268184928429
554,7022.jpg,5010,177,80,92,0.8884149968105522,0.7864421297983336,31.472523096609542,29.593272550368248
555,8382.jpg,5175,188,98,105,0.902668969042728,0.7944278256760878,30.914784543190308,28.416235193660746
556,6499.jpg,5257,154,74,80,0.8698656497646127,0.7592681104547213,30.546401707420397,28.059470835185095
557,8231.jpg,5379,118,68,94,0.8080272510959451,0.7499636504031207,27.84117317400513,27.607790467452283
558,7087.jpg,5081,120,56,59,0.8788837051143608,0.8173999385413868,34.175639134870714,30.03567133409159
559,8304.jpg,5486,117,66,88,0.8253194460713491,0.7857959300635889,27.95912778659884,27.85629378567499
560,9063.jpg,5040,136,62,70,0.9046646513789435,0.8285283881203498,33.65046476095715,30.022551333875636
561,9116.jpg,5174,127,59,67,0.9184675238261844,0.8548375030855162,33.890945544743516,30.04112078976037
562,6424.jpg,5039,134,63,70,0.9155504971399924,0.8506616575470655,33.63765186812586,28.57994864740453
563,8430.jpg,5263,174,81,92,0.8810761241981188,0.7634716584070544,31.399582015401826,28.779168957401478
564,6438.jpg,5193,119,50,59,0.9017462433362633,0.8220842019376369,33.801487403703774,27.799765484956254
565,8208.jpg,5178,113,75,106,0.6311231425141409,0.6503435115094461,27.424379112156355,27.251629637945687
566,9558.jpg,5066,170,79,92,0.9051246750369013,0.803431072939852,31.978172393716168,29.56589132832542
567,9144.jpg,5201,78,36,38,0.930434739843766,0.896959364802217,36.80459205736986,29.957106881694337
568,7193.jpg,5075,155,67,83,0.9186005221652834,0.8217061256596565,31.2595583074642,28.236286224571863
569,6509.jpg,5282,162,71,84,0.8693504380525036,0.7430468287471782,31.724873507386313,28.88838159340081
570,8943.jpg,5013,103,47,54,0.931335145427044,0.8778482460474395,35.45956694406675,29.809925249101674
571,7000.jpg,5202,166,75,88,0.9137714181730456,0.8206220481533968,31.95510074018005,29.462913172120402
572,6573.jpg,8384,154,74,79,0.8864471052285238,0.8040832392259679,32.6176023796381,30.50265532130755
573,6660.jpg,5146,158,72,83,0.8989415694979209,0.7971239335736015,32.41820164835223,28.821939613058625
574,8935.jpg,5060,112,53,57,0.9109064290956859,0.8510640732375607,34.5591314154093,31.097648819582673
575,7966.jpg,5126,165,99,144,0.7535186730780216,0.666234794574376,27.548654633950875,27.349792890609418
576,8251.jpg,5382,109,82,105,0.6064699958063896,0.5475049109170356,27.520715624596463,27.636823340770196
577,8133.jpg,5164,168,100,144,0.7690031041381763,0.6750078899985691,27.561079323289025,27.45002992825257
578,8085.jpg,5007,129,59,65,0.9002445848698797,0.8290469234670694,33.6075923680412,30.016831993883688
579,7833.jpg,5443,141,71,76,0.9004871493574967,0.8304983437269875,28.15161277870601,27.905730981868867
580,6806.jpg,5161,123,59,62,0.9026906196472829,0.8380062251907233,34.247064287057704,30.700832680926283
581,7865.jpg,5283,117,52,58,0.8925175510448645,0.8330582811134839,34.21768249115071,31.271316919949523
582,6347.jpg,5078,121,57,62,0.9048101428631683,0.83823523144747,34.25408989491443,28.331030771002617
583,8551.jpg,5016,154,75,80,0.8907274251728584,0.813436350873279,32.54947212728374,29.864730037492258
584,8659.jpg,5164,158,76,82,0.8923116773893639,0.8089849125925895,32.48696781167073,29.420092148171765
585,8235.jpg,5167,102,51,52,0.8997763825373768,0.8573719325662181,31.783659024408596,30.527698394206432
586,7827.jpg,5431,128,59,66,0.914779640246642,0.8404613804186387,33.536309839506046,29.36608648125444
587,6664.jpg,5173,158,72,82,0.8854612762940729,0.787029972293507,32.20865403553671,29.742792184261383
588,7082.jpg,5473,116,54,57,0.8775101680452042,0.8175275616846075,34.590019421326424,30.37673858058964
589,6662.jpg,5010,171,79,91,0.8954667421898472,0.7839037003654452,31.810532793145967,29.588061258199815
590,8599.jpg,5080,130,59,62,0.8531247022191335,0.7807935755890903,33.527410372516925,30.493260181038497
591,7728.jpg,5289,107,51,52,0.8869849640121878,0.8361527006754002,34.95399056608871,31.37379550135119
592,8381.jpg,5167,190,89,105,0.9032093704499029,0.7798411337247191,31.187005318684996,29.688257958872207
593,6352.jpg,5054,119,59,61,0.9058529753191908,0.8467460712852833,34.22854934662618,28.9005146538646
594,7809.jpg,5272,108,52,55,0.9291378574382541,0.8775393623339731,33.05279722943395,28.725075947793492
595,6965.jpg,5041,169,72,90,0.8969206854644526,0.7694119904810581,31.91453167150939,28.79799252408011
596,8425.jpg,5184,169,71,89,0.8853810227644889,0.7485312911091905,31.852145359034566,28.73004770560353
597,6745.jpg,5211,121,55,62,0.9161006664642652,0.8461484272814305,33.71302736826134,30.73047805158509
598,8417.jpg,5046,166,81,90,0.8814590074526135,0.7893235540108553,30.110936657027956,29.54997296201882
599,6657.jpg,5207,160,72,83,0.8869725205887079,0.7831797816402164,32.25085671669398,28.976394193833105
600,6969.jpg,5050,158,69,83,0.8858646696327419,0.7760053767243145,32.24890112021449,29.147673962561406
601,8506.jpg,5163,167,81,91,0.9108107797105756,0.8174559812933706,32.25884497436691,29.91957777917488
602,7700.jpg,5200,82,35,41,0.9397110882457765,0.8864779910046227,37.47403956284183,33.04729037267785
603,7226.jpg,5224,200,88,111,0.9224504618874783,0.7811586610245427,30.953906083886217,28.889400496305676
604,6972.jpg,4982,156,68,82,0.8926577103612957,0.780584767731022,32.41489299671413,28.72169510033466
605,6516.jpg,5100,156,71,81,0.8802327981884474,0.7653576923171482,32.04668006250036,28.82657037863906
606,7127.jpg,4975,138,65,72,0.9049563833773253,0.8350894286250773,33.47264141338705,30.40085802156841
607,6442.jpg,5048,92,42,47,0.9268686798996622,0.8785551128701985,35.705147975397786,28.344412685214696
608,9887.jpg,5076,187,95,104,0.893248553523736,0.7916821521858388,28.90884805884392,28.15601662833402
609,8931.jpg,5153,115,54,59,0.9117855463644245,0.850740748305619,34.64810439375362,30.49134281073163
610,6799.jpg,5363,120,55,61,0.9126170329140634,0.8468805413432127,34.5227852730488,31.39008751666762
611,8470.jpg,5049,164,76,88,0.9109769011483624,0.8104152671868299,32.178632068312886,28.910301673386698
612,6335.jpg,5055,110,51,56,0.9156371800178826,0.8605691718228115,35.211363349028915,29.05252060418657
613,8904.jpg,4999,113,51,58,0.9104868028047206,0.8459466512772266,34.82909624702656,28.541346875157288
614,7175.jpg,5400,147,67,73,0.8690562707959316,0.7763647621179475,32.33172025726225,29.82247791265012
615,7837.jpg,5159,153,77,81,0.9053977977430014,0.8145799630008246,30.613548765892954,27.793204420610678
616,6738.jpg,5126,120,54,62,0.9196042446546819,0.8484199088130769,33.74129458615962,30.175520012008306
617,6810.jpg,5678,116,82,109,0.6447756918335876,0.5566606436806515,27.60825490589752,27.523024747715944
618,8817.jpg,5169,166,77,87,0.8970211654016607,0.7957825685591763,31.9947654224991,29.51248360142117
619,8588.jpg,5219,130,60,64,0.8672123062759401,0.7942056469208121,33.62563737769885,30.24775914448834
620,7952.jpg,5246,180,90,99,0.8834581548336301,0.7469380958832775,28.92248366755196,27.70832993015194
621,7908.jpg,5188,156,78,83,0.8750476413968592,0.7927432701270154,28.39148251918278,27.84317262686653
622,8321.jpg,5196,101,47,49,0.9036883143315313,0.8617463528415505,35.903805033528855,31.5594419580085
623,6358.jpg,5064,122,59,63,0.9096314784743128,0.8490563733458278,34.11569702812013,29.558943129458513
624,6689.jpg,5129,168,84,89,0.8740612463051524,0.7771567608008387,30.226964062206125,28.430313090461215
625,8315.jpg,5261,121,82,114,0.63996104682372,0.637482883722336,27.540614379706554,27.498874349237823
626,8090.jpg,5324,154,74,82,0.8971617914279183,0.8091492148000103,29.321999582575785,27.995921526108447
627,6800.jpg,5438,122,56,62,0.909140221380969,0.8432829720396359,34.39470277723996,31.458442703658356
628,8001.jpg,5262,171,87,105,0.8479328580525007,0.7630611138848008,27.94176483190295,27.861881156771
629,7722.jpg,5185,107,49,54,0.9063982729370663,0.8527436311707723,34.8983582326334,30.800139285723898
630,7070.jpg,5359,119,56,60,0.8965841551231701,0.8362765271711613,34.032699869167416,30.002865014433965
631,10170.jpg,5084,154,68,81,0.89977028946906,0.7929421554369136,32.53705041027362,29.418757830123287
632,8297.jpg,5356,127,75,111,0.7705651874203426,0.7371358208470007,27.61992419419574,27.438507922417568
633,7778.jpg,5291,96,65,87,0.7417850745603014,0.7071348872142678,27.442586182455685,27.50126169504783
634,8107.jpg,5078,167,93,133,0.8110374991833711,0.7542707204116618,27.713118406623813,27.535822003896463
635,6456.jpg,5232,80,37,41,0.9423938605598902,0.90612107004791,36.549246529241685,31.681353122017807
636,6409.jpg,5235,128,58,64,0.8904323634030803,0.8107486847603733,33.58418945871064,27.829717868318227
637,6926.jpg,5262,119,53,61,0.9235967391363682,0.8639342413601169,34.62849850018981,30.054689935896608
638,7924.jpg,5273,187,86,98,0.8926383021114431,0.776765189212658,31.10412671084214,29.267079159372823
639,8604.jpg,5054,129,58,62,0.853607003474343,0.7792690206757584,33.53429006222202,30.38358655861975
640,7796.jpg,5539,102,50,67,0.8389697459981198,0.8138720337526618,28.00379779273699,28.010661221606693
641,9023.jpg,5168,147,67,75,0.8828238344110622,0.7917305597855675,32.56220267566252,28.786881142090138
642,8593.jpg,5248,128,58,62,0.856026575576951,0.7839344280032329,33.661713664053615,30.38222307291722
643,7168.jpg,5042,160,74,83,0.8792800687276513,0.7760042711215799,31.863025903722946,28.07763323241081
644,6946.jpg,5106,127,56,65,0.9116498069505813,0.8359962505413185,33.7902453341315,29.683362629528123
645,8037.jpg,5214,161,84,105,0.8541389662378435,0.765913052319136,28.000936190831197,27.502209935586496
646,7037.jpg,5240,168,71,89,0.9085163046769524,0.7974519978698543,31.731425982765696,29.160355279380916
647,8030.jpg,5300,172,97,133,0.8199670448943429,0.7456613736188867,27.53400238754653,27.402267574559747
648,9885.jpg,5024,189,93,103,0.9041114678202489,0.8015105493937631,31.236138270989407,28.587037651732324
649,8504.jpg,4962,170,83,92,0.9099977098792332,0.8190998928401355,31.887676051039282,29.89468983738621
650,7229.jpg,5152,168,73,90,0.9187982741631621,0.8088085519437782,31.914266231294693,29.504972262223678
651,7714.jpg,5317,93,42,44,0.9021147901307686,0.8618653795197168,36.069933870203286,32.881590410151574
652,8227.jpg,5447,106,54,61,0.857768566815663,0.8186179603915942,28.638288070802965,28.380506206175102
653,6403.jpg,5095,111,56,57,0.8969372512606737,0.823599534114504,29.081504229222155,27.773472290240527
654,8980.jpg,5253,122,60,65,0.922328952214889,0.8654650277921512,34.23064322802715,31.051360396148567
655,9514.jpg,5092,107,52,57,0.9388336627052677,0.8842425096314878,34.446263920929724,31.48592501077736
656,8536.jpg,5072,163,76,86,0.8976902507045953,0.8015403785102923,32.32624121873326,30.3677343291074
657,8108.jpg,5071,164,87,135,0.7964023760086152,0.7600022976898078,27.63424706243842,27.616252901496203
658,8925.jpg,5225,108,52,55,0.9178628505883705,0.8683200276285663,35.01638107463663,30.77806569822564
659,8089.jpg,5098,146,72,77,0.8967929994879074,0.8217892402109093,30.290774719718378,28.367475094256708
660,8299.jpg,5369,130,63,67,0.8720544318195138,0.8031316196787955,29.8135804860649,28.948642713118016
661,7167.jpg,4997,162,76,84,0.8821328083037907,0.7833675260754603,32.120188694972356,28.311599188711757
662,6367.jpg,5112,120,56,61,0.9067527860682021,0.8440934584427277,34.36442390108678,28.964083714508973
663,6981.jpg,5085,154,70,81,0.898934821441702,0.8023030815473589,32.46813530764622,29.930156463531365
664,8480.jpg,4830,142,69,76,0.9105650490090383,0.8423118675303335,33.073922534247274,29.63344831249085
665,9072.jpg,5027,133,59,69,0.9100227930730656,0.8332669390626584,33.86383290802241,29.800719204772676
666,6625.jpg,7540,109,54,57,0.9234778265872339,0.872427373034245,35.35102090553097,30.130871407596164
667,7705.jpg,5248,85,35,41,0.9204577016896878,0.8683695440855221,36.757123381461156,32.21737205740195
668,6544.jpg,5264,152,66,78,0.8750173594570299,0.7592462147214281,32.21744809485549,29.822327039755017
669,8224.jpg,5428,106,75,100,0.6437266636702115,0.6315594251768266,27.475942444540916,27.35853227975695
670,8406.jpg,5166,148,71,76,0.8877110933675444,0.8114202289417844,32.76590858837369,29.852341527851117
671,6756.jpg,5177,120,54,62,0.9212693106764992,0.8516677398492984,33.75371764483858,29.400109347600583
672,6376.jpg,5187,125,58,64,0.9017286985230024,0.8341686910670962,33.821111527634486,30.634099292562983
673,7036.jpg,5164,174,70,91,0.9029223531272892,0.7739765634515788,31.533931191086467,28.685817537125775
674,8975.jpg,5305,122,58,65,0.9180933522940457,0.8588910517721255,34.11084671461343,31.400445151480525
675,10171.jpg,5177,153,71,82,0.9159049324996169,0.8215994395567898,32.769663750840735,29.609733607943568
676,6945.jpg,5001,125,55,64,0.9171460793118478,0.8448089598271129,33.92816414213164,30.237081120743888
677,8777.jpg,4942,135,66,72,0.9096437693790922,0.8393806812634174,33.62216639983022,30.946421318068438
678,9875.jpg,4996,154,71,80,0.9027443920700602,0.8235115533097961,32.69509316856176,29.96705921230464
679,8960.jpg,4884,99,48,52,0.9377375814196789,0.8917554414288239,35.66419098118358,31.933695319959376
680,6676.jpg,5243,144,74,79,0.8674709290740472,0.792852558061463,28.236082914573526,27.898782839488135
681,7156.jpg,5304,162,71,85,0.8951062129902644,0.7873112574232967,32.00042478983057,29.321922330830873
682,7792.jpg,5179,91,51,80,0.8050056208053629,0.7904923127189988,27.538061672072995,27.580679666922116
683,7849.jpg,5175,151,76,78,0.8857542863892929,0.7961188565186382,31.330728699353628,27.72832766880107
684,7047.jpg,4870,140,60,74,0.9277464357906158,0.8441505644641617,32.74953500418683,28.83533638859657
685,6891.jpg,4928,143,63,77,0.9237528678228196,0.8267184997958225,32.92419096796332,28.17527131478837
686,7157.jpg,5130,169,74,88,0.8844832201736245,0.7743577316802475,31.88010739145205,29.74648233484831
687,8403.jpg,5193,155,75,83,0.910752439505445,0.8364977856167136,32.819239274105946,30.223393082241152
688,7934.jpg,5266,135,74,87,0.8670124648897777,0.7732397938236101,27.674952147578704,27.42672399864197
689,8380.jpg,5045,189,87,104,0.9042998186967843,0.7796451552395955,31.22259916548431,29.561729806978
690,6943.jpg,5103,140,63,72,0.905476807105875,0.8253686312010012,33.10523657730579,30.898937013861932
691,7818.jpg,6120,75,39,51,0.9083061847926222,0.8797326778649631,27.875839854090408,27.78463586128764
692,6789.jpg,5086,127,61,67,0.9310196832081262,0.8764529056781838,33.62730773252873,30.80040838077595
693,8168.jpg,5344,115,49,59,0.9189350111252392,0.8446073725954777,34.66458874767892,28.96110425920936
694,6805.jpg,5165,126,59,64,0.901595009734979,0.8102928354470066,33.87922360253484,28.84735534208867
695,9026.jpg,5176,149,77,82,0.8696737126790738,0.76848267801893,27.717877319525883,27.41907079587332
696,8986.jpg,4960,123,59,64,0.9176317304402183,0.8563410791431078,34.13062554275622,31.103728987208644
697,6995.jpg,7440,112,54,59,0.9287248281766638,0.8803356703574947,35.407291200125414,30.398421398596533
698,9366.jpg,5040,127,62,67,0.9279053835906208,0.8713910236109783,34.14649171260583,29.202542539049485
699,6737.jpg,5129,120,54,62,0.9207187007217216,0.8472932246430178,33.70371141056394,30.429465974186577
700,8958.jpg,5156,108,50,56,0.9255803648528477,0.8708334218462487,35.0929045458373,30.533131766438437
701,8055.jpg,5126,165,93,129,0.8217330168678701,0.7463783197211847,27.691236530354082,27.353845847359004
702,7795.jpg,5604,101,65,94,0.6811748904996535,0.6801737612604108,27.42361138323824,27.345499621018988
703,9110.jpg,4996,137,63,73,0.9166648731021964,0.8400908949387249,33.63787324289888,29.800641386723683
704,7922.jpg,5128,191,101,118,0.8636023360369591,0.7465225856016088,28.02557350357233,27.488119752751654
705,7902.jpg,5185,160,74,85,0.8940107768707728,0.777245942721239,31.156284915622827,27.787084905889238
706,6525.jpg,5301,138,65,72,0.8781820341440486,0.8053484675183502,30.018046894138646,29.580316243543407
707,8280.jpg,5344,101,51,49,0.8936189421257119,0.8549777850484795,35.723402043092584,31.760630881801376
708,7702.jpg,5175,87,38,43,0.9273182565135725,0.8758865790031287,36.73073063060316,32.694098965453556
709,8818.jpg,5112,162,76,86,0.9066259322167616,0.8154072197470614,32.31557739266912,29.31091220971532
710,8370.jpg,5699,116,52,57,0.8916524180071272,0.8309101186243869,34.662900416921204,30.326526855551826
711,7142.jpg,5076,134,65,72,0.9130282948016183,0.8543968784361778,34.02410971268032,30.33195241954598
712,7086.jpg,5078,120,56,59,0.8775968042258594,0.8171589345574917,34.329273837505305,30.235821198902023
713,6985.jpg,4989,158,75,84,0.8909956809534615,0.7889453921828443,32.15544718054733,29.49240791155345
714,6546.jpg,5357,148,66,75,0.8779622306923193,0.7839699206079886,32.553812584961534,30.451414505165182
715,8148.jpg,5274,166,81,88,0.8921618513314898,0.7991994614066447,29.993098037280998,28.440063147490456
716,7079.jpg,5067,118,56,58,0.8837310315367165,0.82734547070266,34.575028083943955,30.895062979305475
717,7765.jpg,5830,66,32,52,0.8880725647806242,0.897754240962323,27.780923154530484,27.67931505016702
718,8357.jpg,5498,139,61,70,0.8805454400364655,0.7989490349715219,33.038491096419,30.92150829233214
719,8970.jpg,5292,122,57,64,0.9161412880791585,0.8466823395123214,34.17442188647017,29.372033039862796
720,7028.jpg,5115,132,56,67,0.9023452526724631,0.8250123689837713,33.44188003336533,30.397019685850065
721,6433.jpg,5162,126,59,66,0.9157257284345768,0.8498631900981624,34.00278649066718,28.095507042063307
722,8952.jpg,5033,132,63,70,0.9159780690873781,0.8490747960493834,33.52548168094583,30.004623997531084
723,8344.jpg,5346,110,60,65,0.8492850747115689,0.8025670253545678,28.645714256018504,28.241013242683074
724,8271.jpg,5785,101,74,97,0.6260473624582134,0.6030542408050255,27.512491422315545,27.640552454688855
725,7445.jpg,6703,53,26,28,0.9734405386173178,0.959504947634862,30.55803404381159,27.987048164571654
726,6560.jpg,5095,151,70,79,0.9053575944219183,0.8208526289358143,32.71984319545554,30.087817351580256
727,8143.jpg,5091,169,84,89,0.8904880424115219,0.8054430596152475,30.804090047148737,29.37258162639001
728,9546.jpg,4936,146,67,77,0.9085720316663858,0.8268490489912639,32.78242020891213,29.667906060402963
729,8965.jpg,4933,108,52,56,0.9287642042018808,0.8750200364323348,35.17990560054541,31.56198129073104
730,9874.jpg,4991,151,70,78,0.9056358821830592,0.8278082475935381,32.78438639335247,30.457225782758535
731,8281.jpg,5085,106,52,49,0.8720447615988638,0.8278126984370557,35.253577195642556,32.8462931595717
732,7842.jpg,5161,162,86,99,0.8714135168695956,0.7718539667386564,28.00476441724708,27.391745120281136
733,8116.jpg,5150,181,102,139,0.8132883984229674,0.6858987558400893,27.71419336091747,27.36991552135955
734,7770.jpg,6369,63,30,48,0.8832698310161811,0.8819235336074475,27.752414910012057,27.745778172741584
735,7097.jpg,5103,123,57,61,0.8810755259457943,0.8185088996595734,34.06380329092126,30.49460879544197
736,8953.jpg,5106,137,64,73,0.9060634282254908,0.8308031613120543,33.2935368995286,30.012769844836427
737,8915.jpg,5280,115,52,58,0.8970332790456662,0.8320530500497029,34.40019401946603,31.15879964413761
738,6749.jpg,5207,120,55,62,0.9170227624001752,0.8509540760019809,33.74320775255997,31.236636296256975
739,8605.jpg,5049,129,58,62,0.8560112821457514,0.7824845026658648,33.588754138183845,30.372364493089155
740,7832.jpg,5269,136,69,73,0.901994260757837,0.8334232639465339,28.406064449103027,27.911804187470416
741,6820.jpg,5194,123,63,69,0.8932790629671576,0.8182741917162603,29.733759262039683,28.214701603503514
742,8932.jpg,5160,116,55,60,0.911626021214684,0.8512734912903785,34.57435665311025,30.682400857191155
743,6830.jpg,5523,136,61,71,0.9159259078685381,0.8381099712185248,33.50507549449868,28.645607648318414
744,6904.jpg,5187,149,63,80,0.9234437046276129,0.8175783351913308,32.88607044028536,28.234967066817745
745,6998.jpg,8025,119,53,61,0.9144432432032058,0.8507315156558932,34.90222154557377,29.63769103626909
746,9049.jpg,4996,129,59,67,0.9097369894981381,0.8376011634510949,33.963599921805454,29.025114868600816
747,8477.jpg,4834,147,72,79,0.9162775242403228,0.8432336794312965,32.57282608827394,30.306146794744425
748,9099.jpg,4903,146,68,77,0.9088745699950168,0.8250134060783296,33.10202569376415,29.770830437394125
749,7800.jpg,5488,103,48,50,0.8806775712871089,0.8373387288837083,32.49600923125581,31.014107009814644
750,7857.jpg,4967,135,59,70,0.8966185155965134,0.8078060454641552,33.471289999807794,29.93431820263146
751,8121.jpg,5140,168,98,144,0.7735716225914149,0.7288163781602022,27.43525673944785,27.368308735766746
752,7782.jpg,5264,119,54,59,0.885193822405493,0.8252028940763129,34.2381719935897,31.247805863801183
753,9019.jpg,5222,136,63,71,0.905955326856185,0.8271263883569483,33.49094113180319,29.047122222454703
754,8416.jpg,5010,165,81,91,0.8757448914976198,0.7856829196635828,28.682854081061574,28.911102598142165
755,7065.jpg,5139,127,60,65,0.8958692691300786,0.8282382349674581,33.67508728085299,30.005431959774526
756,6890.jpg,5013,152,70,82,0.9241308231337276,0.8393287383615073,32.44772093586,28.459347671406224
757,8907.jpg,5177,103,48,52,0.9221260272309206,0.8679238112078373,35.457146277442284,28.709619087405002
758,7783.jpg,5112,133,61,68,0.8888701605135436,0.8103540492235527,33.552594078475686,30.872944637399215
759,8046.jpg,5190,183,100,140,0.8229302888966825,0.7175674440930948,27.783188221356937,27.38163722075885
760,9028.jpg,4931,140,72,79,0.8703473723135681,0.7938503066726555,27.696720574571323,27.620145257187634
761,7007.jpg,5262,177,78,94,0.9003142517073454,0.7868783756315529,31.255020196636604,28.963885148405552
762,9017.jpg,5032,142,65,74,0.9037020626929618,0.8212820926267438,33.263208428018096,30.00850164777289
763,7715.jpg,5387,92,40,43,0.9000442560519701,0.8580615669639217,36.10384967789996,32.89671452300364
764,8801.jpg,5200,166,82,87,0.878259369286504,0.7782147332171271,31.210572744093138,28.190200667925346
765,8053.jpg,5041,162,87,112,0.8405242896590567,0.7672457702524709,27.901900000862952,27.60843923928734
766,8540.jpg,5019,159,78,83,0.8932959978592806,0.8049589115837655,32.472540458379804,29.63641178533451
767,6818.jpg,5392,137,67,88,0.858074749147846,0.7634681567004656,29.079661770001092,27.943355524450105
768,7021.jpg,5029,175,79,91,0.8884142337702995,0.7892862601199301,31.6131530151712,29.704213056262567
769,8142.jpg,5094,167,83,87,0.8841697046759978,0.7937394058013506,31.535031464148013,28.6796205167019
770,8483.jpg,4798,146,70,78,0.9122248876124296,0.8366468273557143,32.82271734028648,28.817376693015994
